"Addendum FF -- ASC Device Offset Percentages for CY 2026 
(For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,,
CPT codes and descriptions only are copyright 2024 American Medical Association.ÿ All Rights Reserved.ÿ Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2024 American Dental Association.ÿ All Rights Reserved. ,,,,,,,,
26433,,Repair finger tendon,A2,5113,4.75%,"$3,061.63",6.80%,$111.85
26434,,Repair/graft finger tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26437,,Realignment of tendons,A2,5113,4.75%,"$3,061.63",0.77%,$12.67
26440,,Release palm/finger tendon,A2,5112,0.20%,"$1,624.70",1.05%,$9.17
26442,,Release palm & finger tendon,A2,5113,4.75%,"$3,061.63",2.50%,$41.12
26445,,Release hand/finger tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26449,,Release forearm/hand tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26450,,Incision of palm tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26455,,Incision of finger tendon,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
26460,,Incise hand/finger tendon,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
26471,,Fusion of finger tendons,A2,5113,4.75%,"$3,061.63",5.76%,$94.74
26474,,Fusion of finger tendons,A2,5112,0.20%,"$1,624.70",43.36%,$378.48
26476,,Tendon lengthening,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26477,,Tendon shortening,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26478,,Lengthening of hand tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26479,,Shortening of hand tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26480,,Transplant hand tendon,A2,5113,4.75%,"$3,061.63",0.64%,$10.53
26483,,Transplant/graft hand tendon,A2,5113,4.75%,"$3,061.63",1.71%,$28.13
26485,,Transplant palm tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26489,,Transplant/graft palm tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26490,,Revise thumb tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26492,,Tendon transfer with graft,A2,5113,4.75%,"$3,061.63",0.15%,$2.47
26494,,Hand tendon/muscle transfer,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26496,,Revise thumb tendon,A2,5113,4.75%,"$3,061.63",1.68%,$27.63
26497,,Finger tendon transfer,A2,5113,4.75%,"$3,061.63",0.20%,$3.29
26498,,Finger tendon transfer,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26499,,Correction claw finger other,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26500,,Hand tendon reconstruction,A2,5114,20.74%,"$6,878.60",0.00%,$0.00
26502,,Hand tendon reconstruction,A2,5113,4.75%,"$3,061.63",4.99%,$82.08
26508,,Release thumb contracture,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26510,,Thumb tendon transfer,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26516,,Fusion of knuckle joint,A2,5113,4.75%,"$3,061.63",27.31%,$449.21
26517,,Fusion of knuckle joints,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26518,,Fusion of knuckle joints,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
26520,,Release knuckle contracture,A2,5113,4.75%,"$3,061.63",0.40%,$6.58
26525,,Release finger contracture,A2,5112,0.20%,"$1,624.70",0.62%,$5.41
26530,,Revise knuckle joint,J8,5114,20.74%,"$6,878.60",40.26%,"$2,769.32"
26531,,Revise knuckle with implant,J8,5114,20.74%,"$6,878.60",41.07%,"$2,825.04"
26535,,Revise finger joint,A2,5113,4.75%,"$3,061.63",25.96%,$427.01
26536,,Revise/implant finger joint,J8,5114,20.74%,"$6,878.60",34.15%,"$2,349.04"
26540,,Repair hand joint,A2,5113,4.75%,"$3,061.63",25.00%,$411.22
26541,,Repair hand joint with graft,J8,5113,4.75%,"$3,061.63",38.76%,"$1,186.69"
26542,,Repair hand joint with graft,J8,5113,4.75%,"$3,061.63",33.46%,"$1,024.42"
26545,,Reconstruct finger joint,A2,5113,4.75%,"$3,061.63",21.60%,$355.29
26546,,Repair nonunion hand,A2,5114,20.74%,"$6,878.60",9.80%,$362.16
26548,,Reconstruct finger joint,A2,5113,4.75%,"$3,061.63",22.71%,$373.55
26550,,Pollicization digit,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26551,,Great toe-hand transfer,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
26553,,Single transfer toe-hand,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
26554,,Double transfer toe-hand,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
26555,,Positional change of finger,A2,5114,20.74%,"$6,878.60",0.00%,$0.00
26556,,Toe joint transfer,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
26560,,Repair of web finger,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
26561,,Repair of web finger,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26562,,Repair of web finger,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26565,,Correct metacarpal flaw,A2,5113,4.75%,"$3,061.63",37.84%,$622.42
26567,,Correct finger deformity,A2,5113,4.75%,"$3,061.63",17.88%,$294.10
26568,,Lengthen metacarpal/finger,J8,5114,20.74%,"$6,878.60",46.19%,"$3,177.23"
26580,,Repair cleft hand,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26587,,Reconstruct extra finger,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26590,,Repair finger deformity,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
26591,,Repair muscles of hand,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26593,,Release muscles of hand,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26596,,Excision constricting tissue,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26600,,Treat metacarpal fracture,P2,5111,0.04%,$252.29,0.00%,$0.00
26605,,Treat metacarpal fracture,A2,5111,0.04%,$252.29,0.02%,$0.03
26607,,Treat metacarpal fracture,A2,5113,4.75%,"$3,061.63",0.56%,$9.21
26608,,Treat metacarpal fracture,A2,5113,4.75%,"$3,061.63",4.39%,$72.21
26615,,Treat metacarpal fracture,A2,5113,4.75%,"$3,061.63",24.35%,$400.53
26641,,Treat thumb dislocation,P2,5111,0.04%,$252.29,30.78%,$41.72
26645,,Treat thumb fracture,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
26650,,Treat thumb fracture,A2,5113,4.75%,"$3,061.63",0.73%,$12.01
26665,,Treat thumb fracture,A2,5113,4.75%,"$3,061.63",17.00%,$279.63
26670,,Treat hand dislocation,P2,5111,0.04%,$252.29,0.00%,$0.00
26675,,Treat hand dislocation,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
26676,,Pin hand dislocation,A2,5113,4.75%,"$3,061.63",0.29%,$4.77
26685,,Treat hand dislocation,A2,5113,4.75%,"$3,061.63",0.42%,$6.91
26686,,Treat hand dislocation,J8,5113,4.75%,"$3,061.63",31.00%,$949.11
26700,,Treat knuckle dislocation,P2,5111,0.04%,$252.29,0.00%,$0.00
26705,,Treat knuckle dislocation,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
26706,,Pin knuckle dislocation,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
26715,,Treat knuckle dislocation,A2,5113,4.75%,"$3,061.63",7.88%,$129.62
26720,,Treat finger fracture each,P2,5111,0.04%,$252.29,0.00%,$0.00
26725,,Treat finger fracture each,P2,5111,0.04%,$252.29,0.11%,$0.15
26727,,Treat finger fracture each,A2,5113,4.75%,"$3,061.63",3.42%,$56.25
26735,,Treat finger fracture each,A2,5113,4.75%,"$3,061.63",23.00%,$378.32
26740,,Treat finger fracture each,P2,5111,0.04%,$252.29,0.00%,$0.00
26742,,Treat finger fracture each,A2,5112,0.20%,"$1,624.70",0.02%,$0.17
26746,,Treat finger fracture each,A2,5113,4.75%,"$3,061.63",10.18%,$167.45
26750,,Treat finger fracture each,P2,5111,0.04%,$252.29,0.00%,$0.00
26755,,Treat finger fracture each,G2,5111,0.04%,$252.29,0.00%,$0.00
26756,,Pin finger fracture each,A2,5113,4.75%,"$3,061.63",0.44%,$7.24
26765,,Treat finger fracture each,A2,5113,4.75%,"$3,061.63",3.15%,$51.81
26770,,Treat finger dislocation,G2,5111,0.04%,$252.29,0.00%,$0.00
26775,,Treat finger dislocation,P2,5102,0.00%,$285.95,0.08%,$0.12
26776,,Pin finger dislocation,A2,5113,4.75%,"$3,061.63",1.05%,$17.27
26785,,Treat finger dislocation,A2,5113,4.75%,"$3,061.63",2.56%,$42.11
26820,,Thumb fusion with graft,G2,5114,20.74%,"$6,878.60",18.32%,$677.02
26841,,Fusion of thumb,A2,5114,20.74%,"$6,878.60",20.98%,$775.32
26842,,Thumb fusion with graft,A2,5114,20.74%,"$6,878.60",16.34%,$603.85
26843,,Fusion of hand joint,A2,5114,20.74%,"$6,878.60",4.56%,$168.52
26844,,Fusion/graft of hand joint,J8,5114,20.74%,"$6,878.60",44.25%,"$3,043.78"
26850,,Fusion of knuckle,A2,5114,20.74%,"$6,878.60",27.30%,"$1,008.88"
26852,,Fusion of knuckle with graft,A2,5114,20.74%,"$6,878.60",23.45%,$866.60
26860,,Fusion of finger joint,A2,5113,4.75%,"$3,061.63",20.65%,$339.67
26861,,Fusion of finger jnt add-on,N1,,,,,
26862,,Fusion/graft of finger joint,A2,5113,4.75%,"$3,061.63",23.11%,$380.13
26863,,Fuse/graft added joint,N1,,,,,
26910,,Amputate metacarpal bone,A2,5113,4.75%,"$3,061.63",0.66%,$10.86
26951,,Amputation of finger/thumb,A2,5113,4.75%,"$3,061.63",0.11%,$1.81
26952,,Amputation of finger/thumb,A2,5113,4.75%,"$3,061.63",0.05%,$0.82
26990,,Drainage of pelvis lesion,A2,5113,4.75%,"$3,061.63",3.75%,$61.68
26991,,Drainage of pelvis bursa,A2,5112,0.20%,"$1,624.70",1.60%,$13.97
26992,,Drainage of bone lesion,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
27000,,Tenotomy adductor hip perq,A2,5112,0.20%,"$1,624.70",0.34%,$2.97
27001,,Tenotomy adductor hip open,A2,5113,4.75%,"$3,061.63",4.88%,$80.27
27003,,Tnot adductr subq opn neurct,A2,5114,20.74%,"$6,878.60",0.00%,$0.00
27005,,Tenotomy hip flexor open,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
27006,,Tenotomy abductor&/xtnsr hip,G2,5113,4.75%,"$3,061.63",4.40%,$72.37
27025,,Fasciotomy hip/thigh any typ,J8,5113,4.75%,"$3,061.63",32.24%,$987.07
27027,,Dcmprn fasct pel compartment,G2,5114,20.74%,"$6,878.60",73.82%,"$2,728.04"
27030,,Arthrotomy hip w/drainage,G2,5114,20.74%,"$6,878.60",8.67%,$320.40
27033,,Arthrt hip expl/rmv loose/fb,A2,5114,20.74%,"$6,878.60",6.79%,$250.93
27035,,Denervation of hip joint,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27036,,Capsulectomy/capsulotomy hip,G2,5114,20.74%,"$6,878.60",7.94%,$293.43
27040,,Biopsy of soft tissues,A2,5072,8.66%,"$1,381.18",0.00%,$0.00
27041,,Biopsy of soft tissues,A2,5072,8.66%,"$1,381.18",0.25%,$1.86
27043,,Exc hip pelvis les sc 3 cm/>,G2,5073,1.54%,"$2,323.60",0.26%,$3.25
27045,,Exc hip/pelv tum deep 5 cm/>,G2,5073,1.54%,"$2,323.60",0.49%,$6.12
27047,,Exc hip/pelvis les sc < 3 cm,G2,5073,1.54%,"$2,323.60",0.00%,$0.00
27048,,Exc hip/pelv tum deep < 5 cm,G2,5073,1.54%,"$2,323.60",1.26%,$15.73
27049,,Resect hip/pelv tum < 5 cm,G2,5073,1.54%,"$2,323.60",0.00%,$0.00
27050,,Biopsy of sacroiliac joint,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
27052,,Biopsy of hip joint,A2,5112,0.20%,"$1,624.70",0.10%,$0.87
27054,,Removal of hip joint lining,G2,5113,4.75%,"$3,061.63",27.26%,$448.39
27057,,Buttock fasciotomy w/dbrdmt,J8,5112,0.20%,"$1,624.70",40.84%,$663.53
27059,,Resect hip/pelv tum 5 cm/>,G2,5073,1.54%,"$2,323.60",0.00%,$0.00
27060,,Removal of ischial bursa,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27062,,Remove femur lesion/bursa,A2,5113,4.75%,"$3,061.63",14.54%,$239.16
27065,,Remove hip bone les super,A2,5114,20.74%,"$6,878.60",0.03%,$1.11
27066,,Remove hip bone les deep,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27067,,Remove/graft hip bone lesion,J8,5114,20.74%,"$6,878.60",48.67%,"$3,347.81"
27070,,Part remove hip bone super,J8,5113,4.75%,"$3,061.63",73.46%,"$2,249.07"
27071,,Part removal hip bone deep,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
27075,,Resect hip tumor,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27076,,Resect hip tum incl acetabul,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27077,,Resect hip tum w/innom bone,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27078,,Rsect hip tum incl femur,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27080,,Removal of tail bone,A2,5113,4.75%,"$3,061.63",0.47%,$7.73
27086,,Remove hip foreign body,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
27087,,Remove hip foreign body,A2,5113,4.75%,"$3,061.63",2.33%,$38.33
27090,,Removal of hip prosthesis,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27091,,Removal of hip prosthesis,G2,5115,45.89%,"$12,665.27",0.00%,$0.00
27093,,Injection for hip x-ray,N1,,,,,
27095,,Injection for hip x-ray,N1,,,,,
27097,,Revision of hip tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27098,,Transfer tendon to pelvis,J8,5113,4.75%,"$3,061.63",34.69%,"$1,062.08"
27100,,Transfer of abdominal muscle,J8,5114,20.74%,"$6,878.60",33.26%,"$2,287.82"
27105,,Transfer of spinal muscle,J8,5113,4.75%,"$3,061.63",52.33%,"$1,602.15"
27110,,Transfer of iliopsoas muscle,J8,5114,20.74%,"$6,878.60",40.00%,"$2,751.44"
27111,,Transfer of iliopsoas muscle,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27120,,Reconstruction of hip socket,J8,5115,45.89%,"$12,665.27",45.89%,"$5,812.09"
27122,,Reconstruction of hip socket,G2,5114,20.74%,"$6,878.60",0.74%,$27.35
27125,,Partial hip replacement,J8,5115,45.89%,"$12,665.27",31.54%,"$3,994.63"
27130,,Total hip arthroplasty,J8,5115,45.89%,"$12,665.27",47.94%,"$6,071.73"
27132,,Total hip arthroplasty,J8,5115,45.89%,"$12,665.27",49.53%,"$6,273.11"
27134,,Revise hip joint replacement,J8,5115,45.89%,"$12,665.27",43.02%,"$5,448.60"
27137,,Revise hip joint replacement,J8,5115,45.89%,"$12,665.27",36.43%,"$4,613.96"
27138,,Revise hip joint replacement,J8,5115,45.89%,"$12,665.27",39.40%,"$4,990.12"
27140,,Transplant femur ridge,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27146,,Incision of hip bone,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27147,,Revision of hip bone,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27151,,Incision of hip bones,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27156,,Revision of hip bones,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27158,,Revision of pelvis,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27161,,Incision of neck of femur,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27165,,Incision/fixation of femur,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27170,,Repair/graft femur head/neck,J8,5114,20.74%,"$6,878.60",35.41%,"$2,435.71"
27175,,Treat slipped epiphysis,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
27176,,Treat slipped epiphysis,J8,5113,4.75%,"$3,061.63",31.00%,$949.11
27177,,Treat slipped epiphysis,J8,5113,4.75%,"$3,061.63",31.00%,$949.11
27178,,Treat slipped epiphysis,J8,5113,4.75%,"$3,061.63",31.00%,$949.11
27179,,Revise head/neck of femur,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27181,,Treat slipped epiphysis,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27185,,Revision of femur epiphysis,J8,5113,4.75%,"$3,061.63",31.00%,$949.11
27187,,Reinforce hip bones,J8,5114,20.74%,"$6,878.60",51.76%,"$3,560.36"
27197,,Clsd tx pelvic ring fx,G2,5111,0.04%,$252.29,0.00%,$0.00
27198,,Clsd tx pelvic ring fx,G2,5111,0.04%,$252.29,0.00%,$0.00
27200,,Treat tail bone fracture,P2,5111,0.04%,$252.29,0.00%,$0.00
27202,,Treat tail bone fracture,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27220,,Treat hip socket fracture,G2,5111,0.04%,$252.29,0.00%,$0.00
27222,,Treat hip socket fracture,G2,5111,0.04%,$252.29,0.00%,$0.00
27226,,Treat hip wall fracture,J8,5114,20.74%,"$6,878.60",62.19%,"$4,277.80"
27227,,Treat hip fracture(s),J8,5114,20.74%,"$6,878.60",37.76%,"$2,597.36"
27228,,Treat hip fracture(s),J8,5114,20.74%,"$6,878.60",51.07%,"$3,512.90"
27230,,Treat thigh fracture,A2,5111,0.04%,$252.29,7.74%,$10.49
27232,,Treat thigh fracture,G2,5112,0.20%,"$1,624.70",0.00%,$0.00
27235,,Treat thigh fracture,G2,5114,20.74%,"$6,878.60",26.55%,$981.16
27236,,Treat thigh fracture,J8,5114,20.74%,"$6,878.60",37.26%,"$2,562.97"
27238,,Treat thigh fracture,A2,5112,0.20%,"$1,624.70",1.23%,$10.74
27240,,Treat thigh fracture,G2,5112,0.20%,"$1,624.70",0.00%,$0.00
27244,,Treat thigh fracture,J8,5114,20.74%,"$6,878.60",34.21%,"$2,353.17"
27245,,Treat thigh fracture,J8,5114,20.74%,"$6,878.60",35.69%,"$2,454.97"
27246,,Treat thigh fracture,A2,5111,0.04%,$252.29,0.00%,$0.00
27248,,Treat thigh fracture,G2,5114,20.74%,"$6,878.60",26.44%,$977.10
27250,,Treat hip dislocation,A2,5111,0.04%,$252.29,0.00%,$0.00
27252,,Treat hip dislocation,A2,5112,0.20%,"$1,624.70",1.64%,$14.32
27253,,Treat hip dislocation,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
27254,,Treat hip dislocation,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27256,,Treat hip dislocation,G2,5111,0.04%,$252.29,5.75%,$7.79
27257,,Treat hip dislocation,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
27258,,Treat hip dislocation,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
27259,,Treat hip dislocation,J8,5113,4.75%,"$3,061.63",31.00%,$949.11
27265,,Treat hip dislocation,A2,5111,0.04%,$252.29,0.00%,$0.00
27266,,Treat hip dislocation,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
27267,,Cltx thigh fx,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
27268,,Cltx thigh fx w/mnpj,G2,5112,0.20%,"$1,624.70",0.00%,$0.00
27269,,Optx thigh fx,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27275,,Manipulation of hip joint,A2,5112,0.20%,"$1,624.70",0.00%,$0.00
27278,,Arthrd si jt plmt iartic dev,J8,5116,58.67%,"$17,228.14",72.65%,"$12,516.24"
27279,,Arthrd si jt plmt tartclr dv,J8,5116,58.67%,"$17,228.14",66.00%,"$11,370.57"
27280,,Arthr si jt opn b1grf instrm,J8,5116,58.67%,"$17,228.14",57.11%,"$9,838.99"
27282,,Arthrodesis symphysis pubis,J8,5113,4.75%,"$3,061.63",31.00%,$949.11
27284,,Arthrodesis hip joint,J8,5115,45.89%,"$12,665.27",45.89%,"$5,812.09"
27286,,Arthrd hip jt sbtrchc osteot,J8,5115,45.89%,"$12,665.27",45.89%,"$5,812.09"
27290,,Amputation of leg at hip,G2,5116,58.67%,"$17,228.14",0.00%,$0.00
27295,,Amputation of leg at hip,G2,5116,58.67%,"$17,228.14",0.00%,$0.00
27301,,Drain thigh/knee lesion,A2,5073,1.54%,"$2,323.60",0.44%,$5.49
27303,,Drainage of bone lesion,J8,5113,4.75%,"$3,061.63",31.00%,$949.11
27305,,Incise thigh tendon & fascia,A2,5113,4.75%,"$3,061.63",3.69%,$60.70
27306,,Incision of thigh tendon,A2,5113,4.75%,"$3,061.63",1.07%,$17.60
27307,,Incision of thigh tendons,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27310,,Exploration of knee joint,A2,5113,4.75%,"$3,061.63",8.42%,$138.50
27323,,Biopsy thigh soft tissues,A2,5072,8.66%,"$1,381.18",0.00%,$0.00
27324,,Biopsy thigh soft tissues,A2,5073,1.54%,"$2,323.60",0.37%,$4.62
27325,,Neurectomy hamstring,A2,5431,0.92%,"$1,765.76",0.00%,$0.00
27326,,Neurectomy popliteal,A2,5431,0.92%,"$1,765.76",0.00%,$0.00
27327,,Exc thigh/knee les sc < 3 cm,G2,5072,8.66%,"$1,381.18",0.06%,$0.45
27328,,Exc thigh/knee tum deep <5cm,G2,5073,1.54%,"$2,323.60",0.17%,$2.12
27329,,Resect thigh/knee tum < 5 cm,G2,5073,1.54%,"$2,323.60",0.00%,$0.00
27330,,Biopsy knee joint lining,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27331,,Explore/treat knee joint,A2,5113,4.75%,"$3,061.63",1.66%,$27.30
27332,,Removal of knee cartilage,A2,5113,4.75%,"$3,061.63",15.16%,$249.36
27333,,Removal of knee cartilage,A2,5113,4.75%,"$3,061.63",0.25%,$4.11
27334,,Remove knee joint lining,A2,5113,4.75%,"$3,061.63",3.32%,$54.61
27335,,Remove knee joint lining,A2,5114,20.74%,"$6,878.60",11.60%,$428.68
27337,,Exc thigh/knee les sc 3 cm/>,G2,5073,1.54%,"$2,323.60",0.18%,$2.25
27339,,Exc thigh/knee tum dep 5cm/>,G2,5073,1.54%,"$2,323.60",0.34%,$4.24
27340,,Removal of kneecap bursa,A2,5113,4.75%,"$3,061.63",0.03%,$0.49
27345,,Removal of knee cyst,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27347,,Remove knee cyst,A2,5113,4.75%,"$3,061.63",0.75%,$12.34
27350,,Removal of kneecap,A2,5114,20.74%,"$6,878.60",2.86%,$105.69
27355,,Remove femur lesion,A2,5113,4.75%,"$3,061.63",4.51%,$74.18
27356,,Remove femur lesion/graft,J8,5115,45.89%,"$12,665.27",31.00%,"$3,926.23"
27357,,Remove femur lesion/graft,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27358,,Remove femur lesion/fixation,N1,,,,,
27360,,Partial removal leg bone(s),A2,5113,4.75%,"$3,061.63",1.57%,$25.82
27364,,Resect thigh/knee tum 5 cm/>,G2,5073,1.54%,"$2,323.60",0.00%,$0.00
27365,,Resect femur/knee tumor,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
27369,,Njx cntrst kne arthg/ct/mri,N1,,,,,
27372,,Removal of foreign body,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
27380,,Repair of kneecap tendon,A2,5114,20.74%,"$6,878.60",14.70%,$543.24
27381,,Repair/graft kneecap tendon,A2,5114,20.74%,"$6,878.60",28.17%,"$1,041.03"
27385,,Repair of thigh muscle,A2,5114,20.74%,"$6,878.60",14.47%,$534.74
27386,,Repair/graft of thigh muscle,A2,5114,20.74%,"$6,878.60",24.83%,$917.60
27390,,Incision of thigh tendon,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27391,,Incision of thigh tendons,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27392,,Incision of thigh tendons,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27393,,Lengthening of thigh tendon,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27394,,Lengthening of thigh tendons,A2,5114,20.74%,"$6,878.60",0.00%,$0.00
27395,,Lengthening of thigh tendons,A2,5113,4.75%,"$3,061.63",0.00%,$0.00
27396,,Transplant of thigh tendon,A2,5114,20.74%,"$6,878.60",0.00%,$0.00
27397,,Transplants of thigh tendons,J8,5114,20.74%,"$6,878.60",55.41%,"$3,811.43"
27400,,Revise thigh muscles/tendons,A2,5114,20.74%,"$6,878.60",29.88%,"$1,104.22"
27403,,Repair of knee cartilage,J8,5114,20.74%,"$6,878.60",56.09%,"$3,858.21"
27405,,Repair of knee ligament,A2,5114,20.74%,"$6,878.60",12.98%,$479.68
27407,,Repair of knee ligament,J8,5114,20.74%,"$6,878.60",49.05%,"$3,373.95"
27409,,Repair of knee ligaments,A2,5114,20.74%,"$6,878.60",0.00%,$0.00
27412,,Autochondrocyte implant knee,G2,5114,20.74%,"$6,878.60",17.06%,$630.46
27415,,Osteochondral knee allograft,J8,5115,45.89%,"$12,665.27",62.92%,"$7,968.99"
27416,,Osteochondral knee autograft,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27418,,Repair degenerated kneecap,G2,5114,20.74%,"$6,878.60",29.01%,"$1,072.07"
27420,,Revision of unstable kneecap,A2,5114,20.74%,"$6,878.60",14.62%,$540.29
27422,,Revision of unstable kneecap,A2,5114,20.74%,"$6,878.60",8.82%,$325.95
27424,,Revision/removal of kneecap,A2,5114,20.74%,"$6,878.60",17.17%,$634.52
27425,,Lat retinacular release open,A2,5113,4.75%,"$3,061.63",3.56%,$58.56
27427,,Reconstruction knee,J8,5114,20.74%,"$6,878.60",36.56%,"$2,514.82"
27428,,Reconstruction knee,J8,5115,45.89%,"$12,665.27",31.00%,"$3,926.23"
27429,,Reconstruction knee,J8,5115,45.89%,"$12,665.27",48.55%,"$6,148.99"
27430,,Revision of thigh muscles,G2,5114,20.74%,"$6,878.60",11.70%,$432.38
27435,,Incision of knee joint,A2,5113,4.75%,"$3,061.63",1.42%,$23.36
27437,,Revise kneecap,A2,5114,20.74%,"$6,878.60",16.08%,$594.24
27438,,Revise kneecap with implant,A2,5115,45.89%,"$12,665.27",26.07%,"$1,773.91"
27440,,Revision of knee joint,J8,5115,45.89%,"$12,665.27",31.00%,"$3,926.23"
27441,,Revision of knee joint,G2,5115,45.89%,"$12,665.27",46.06%,"$3,134.12"
27442,,Revision of knee joint,J8,5115,45.89%,"$12,665.27",38.41%,"$4,864.73"
27443,,Revision of knee joint,J8,5115,45.89%,"$12,665.27",58.08%,"$7,355.99"
27446,,Revision of knee joint,J8,5115,45.89%,"$12,665.27",41.11%,"$5,206.69"
27447,,Total knee arthroplasty,J8,5115,45.89%,"$12,665.27",44.17%,"$5,594.25"
27448,,Incision of thigh,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27450,,Incision of thigh,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27454,,Realignment of thigh bone,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27455,,Realignment of knee,G2,5114,20.74%,"$6,878.60",20.54%,$759.06
27457,,Realignment of knee,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
27458,,Osteot femur imed lngth dev,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27465,,Shortening of thigh bone,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
27466,,Lengthening of thigh bone,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
